univCanon,univRaw,year,type,detail,dept,quota,comp,addPass,g50,g70
가천대학교,가천대학교,2024,교과전형,지역균형전형,화공생명배터리공학부,15,6.38,13,,3.08
가천대학교,가천대학교,2024,교과전형,지역균형전형,화학과,6,6.60,2,,3.33
가천대학교,가천대학교,2024,교과전형,지역균형전형,회계세무학과,7,5.03,4,,3.45
가천대학교,가천대학교,2024,교과전형,학생부전형,간호학과,42,2.47,84,,1.90
가천대학교,가천대학교,2024,교과전형,학생부전형,건축학부,14,4.87,26,,2.77
가천대학교,가천대학교,2024,교과전형,학생부전형,경영학과,36,3.00,95,,2.66
가천대학교,가천대학교,2024,교과전형,학생부전형,경제학과,6,4.50,14,,2.65
가천대학교,가천대학교,2024,교과전형,학생부전형,경찰행정학과,6,3.20,15,,3.04
가천대학교,가천대학교,2024,교과전형,학생부전형,관광경영학과,6,5.27,12,,2.69
가천대학교,가천대학교,2024,교과전형,학생부전형,금융・빅데이터학부,6,2.63,15,,2.88
가천대학교,가천대학교,2024,교과전형,학생부전형,기계공학부,12,10.66,39,,2.89
가천대학교,가천대학교,2024,교과전형,학생부전형,도시계획・조경학부,10,6.41,12,,2.76
가천대학교,가천대학교,2024,교과전형,학생부전형,물리치료학과,5,7.75,3,,1.79
가천대학교,가천대학교,2024,교과전형,학생부전형,물리학과,6,4.57,12,,2.87
가천대학교,가천대학교,2024,교과전형,학생부전형,미디어커뮤니케이션학과,7,6.42,16,,2.44
가천대학교,가천대학교,2024,교과전형,학생부전형,바이오나노학과,7,3.55,8,,2.38
가천대학교,가천대학교,2024,교과전형,학생부전형,바이오로직스학과,20,3.68,30,,2.41
가천대학교,가천대학교,2024,교과전형,학생부전형,반도체・전자공학부,26,2.90,77,,2.70
가천대학교,가천대학교,2024,교과전형,학생부전형,방사선학과,5,14.29,2,,2.00
가천대학교,가천대학교,2024,교과전형,학생부전형,법과대학,9,4.19,17,,2.73
가천대학교,가천대학교,2024,교과전형,학생부전형,빅데이터경영전공,7,4.79,12,,3.10
가천대학교,가천대학교,2024,교과전형,학생부전형,사회복지학과,6,15.64,8,,3.00
가천대학교,가천대학교,2024,교과전형,학생부전형,산업공학전공,7,4.17,18,,2.64
가천대학교,가천대학교,2024,교과전형,학생부전형,생명과학과,6,3.08,16,,2.29
가천대학교,가천대학교,2024,교과전형,학생부전형,설비・소방공학과,8,13.12,2,,2.88
가천대학교,가천대학교,2024,교과전형,학생부전형,소프트웨어전공,13,2.17,42,,2.67
가천대학교,가천대학교,2024,교과전형,학생부전형,스마트보안학과,6,6.46,7,,2.88
가천대학교,가천대학교,2024,교과전형,학생부전형,스마트시티학과,6,7.00,6,,2.71
가천대학교,가천대학교,2024,교과전형,학생부전형,스마트팩토리학과,7,4.90,13,,2.95
가천대학교,가천대학교,2024,교과전형,학생부전형,식품생명공학과,7,3.18,15,,2.56
가천대학교,가천대학교,2024,교과전형,학생부전형,식품영양학과,7,2.77,18,,2.74
가천대학교,가천대학교,2024,교과전형,학생부전형,신소재공학과,7,3.01,20,,2.65
가천대학교,가천대학교,2024,교과전형,학생부전형,심리학과,6,3.46,20,,2.70
가천대학교,가천대학교,2024,교과전형,학생부전형,약학과,3,13.61,5,,1.20
가천대학교,가천대학교,2024,교과전형,학생부전형,외국어계열,25,4.27,64,,2.89
가천대학교,가천대학교,2024,교과전형,학생부전형,운동재활학과,5,7.00,7,,2.75
가천대학교,가천대학교,2024,교과전형,학생부전형,유아교육학과,6,3.15,14,,2.78
가천대학교,가천대학교,2024,교과전형,학생부전형,응용통계학과,6,5.60,6,,2.79
가천대학교,가천대학교,2024,교과전형,학생부전형,의공학과,6,9.60,2,,2.46
가천대학교,가천대학교,2024,교과전형,학생부전형,의료산업경영학과,6,4.51,15,,2.63
가천대학교,가천대학교,2024,교과전형,학생부전형,의예과,5,15.75,3,,1.00
가천대학교,가천대학교,2024,교과전형,학생부전형,인공지능학과,16,2.80,44,,2.83
가천대학교,가천대학교,2024,교과전형,학생부전형,자유전공학부,7,5.74,13,,2.50
가천대학교,가천대학교,2024,교과전형,학생부전형,전기공학과,9,3.75,27,,2.72
가천대학교,가천대학교,2024,교과전형,학생부전형,치위생학과,5,8.71,2,,2.54
가천대학교,가천대학교,2024,교과전형,학생부전형,컴퓨터공학과,18,3.63,41,,2.53
가천대학교,가천대학교,2024,교과전형,학생부전형,클라우드공학과,7,11.49,10,,2.06
가천대학교,가천대학교,2024,교과전형,학생부전형,토목환경공학과,7,7.74,11,,3.02
가천대학교,가천대학교,2024,교과전형,학생부전형,패션산업학과,6,5.29,11,,3.00
가천대학교,가천대학교,2024,교과전형,학생부전형,한국어문학과,6,5.87,8,,2.88
가천대학교,가천대학교,2024,교과전형,학생부전형,한의예과,5,39.00,0,,1.12
가천대학교,가천대학교,2024,교과전형,학생부전형,행정학과,6,2.74,29,,2.76
가천대학교,가천대학교,2024,교과전형,학생부전형,화공생명배터리공학부,25,3.01,63,,2.66
가천대학교,가천대학교,2024,교과전형,학생부전형,화학과,6,2.66,15,,3.22
가천대학교,가천대학교,2024,교과전형,학생부전형,회계세무학과,10,7.62,19,,2.93
가천대학교,가천대학교,2024,논술전형,논술전형,간호학과,83,41.41,10,,3.88
가천대학교,가천대학교,2024,논술전형,논술전형,건축학부,30,30.00,7,,4.74
가천대학교,가천대학교,2024,논술전형,논술전형,경영학과,78,27.65,12,,4.65
가천대학교,가천대학교,2024,논술전형,논술전형,경제학과,11,35.40,0,,4.41
가천대학교,가천대학교,2024,논술전형,논술전형,경찰행정학과,10,34.10,0,,3.45
가천대학교,가천대학교,2024,논술전형,논술전형,관광경영학과,11,32.70,0,,4.21
가천대학교,가천대학교,2024,논술전형,논술전형,금융・빅데이터학부,10,19.92,3,,4.00
가천대학교,가천대학교,2024,논술전형,논술전형,기계공학부,21,31.06,3,,4.33
가천대학교,가천대학교,2024,논술전형,논술전형,도시계획・조경학부,20,23.17,4,,5.03
가천대학교,가천대학교,2024,논술전형,논술전형,물리치료학과,10,64.36,1,,3.78
가천대학교,가천대학교,2024,논술전형,논술전형,물리학과,12,14.73,10,,4.43
가천대학교,가천대학교,2024,논술전형,논술전형,미디어커뮤니케이션학과,13,38.21,5,,4.29
가천대학교,가천대학교,2024,논술전형,논술전형,바이오나노학과,13,26.78,2,,4.70
가천대학교,가천대학교,2024,논술전형,논술전형,바이오로직스학과,25,22.67,5,,4.44
가천대학교,가천대학교,2024,논술전형,논술전형,반도체・전자공학부,51,32.94,10,,4.63
가천대학교,가천대학교,2024,논술전형,논술전형,방사선학과,10,35.58,2,,4.58
가천대학교,가천대학교,2024,논술전형,논술전형,법과대학,22,24.96,4,,4.91
가천대학교,가천대학교,2024,논술전형,논술전형,빅데이터경영전공,10,23.67,2,,3.66
가천대학교,가천대학교,2024,논술전형,논술전형,사회복지학과,11,29.20,0,,4.13
가천대학교,가천대학교,2024,논술전형,논술전형,산업공학전공,12,25.35,4,,4.33
가천대학교,가천대학교,2024,논술전형,논술전형,생명과학과,13,34.06,2,,3.93
가천대학교,가천대학교,2024,논술전형,논술전형,설비・소방공학과,11,23.47,1,,4.68
가천대학교,가천대학교,2024,논술전형,논술전형,소프트웨어전공,21,31.34,5,,4.32
가천대학교,가천대학교,2024,논술전형,논술전형,스마트보안학과,13,27.14,3,,4.49
가천대학교,가천대학교,2024,논술전형,논술전형,스마트시티학과,12,28.25,1,,4.22
가천대학교,가천대학교,2024,논술전형,논술전형,스마트팩토리학과,12,28.80,0,,4.89
가천대학교,가천대학교,2024,논술전형,논술전형,식품생명공학과,14,25.27,5,,4.19
가천대학교,가천대학교,2024,논술전형,논술전형,식품영양학과,13,24.29,3,,4.21
가천대학교,가천대학교,2024,논술전형,논술전형,신소재공학과,13,29.66,3,,4.03
가천대학교,가천대학교,2024,논술전형,논술전형,심리학과,10,39.80,0,,3.94
가천대학교,가천대학교,2024,논술전형,논술전형,외국어계열,61,22.80,4,,4.84
가천대학교,가천대학교,2024,논술전형,논술전형,운동재활학과,10,27.00,1,,4.48
가천대학교,가천대학교,2024,논술전형,논술전형,유아교육학과,15,22.78,1,,4.87
가천대학교,가천대학교,2024,논술전형,논술전형,응급구조학과,6,28.00,0,,4.17
가천대학교,가천대학교,2024,논술전형,논술전형,응용통계학과,13,27.30,2,,4.50
가천대학교,가천대학교,2024,논술전형,논술전형,의공학과,12,19.20,5,,4.79
가천대학교,가천대학교,2024,논술전형,논술전형,의료산업경영학과,13,27.02,1,,4.65
가천대학교,가천대학교,2024,논술전형,논술전형,인공지능학과,35,31.77,4,,4.48
가천대학교,가천대학교,2024,논술전형,논술전형,자유전공학부,18,31.83,1,,4.39
가천대학교,가천대학교,2024,논술전형,논술전형,전기공학과,22,21.48,12,,4.58
가천대학교,가천대학교,2024,논술전형,논술전형,치위생학과,9,25.74,1,,4.51
가천대학교,가천대학교,2024,논술전형,논술전형,컴퓨터공학과,35,40.25,7,,4.15
가천대학교,가천대학교,2024,논술전형,논술전형,클라우드공학과,7,118.13,1,,3.04
가천대학교,가천대학교,2024,논술전형,논술전형,토목환경공학과,13,25.22,2,,4.73
가천대학교,가천대학교,2024,논술전형,논술전형,패션산업학과,8,30.72,2,,3.98
가천대학교,가천대학교,2024,논술전형,논술전형,한국어문학과,11,24.38,1,,4.45
가천대학교,가천대학교,2024,논술전형,논술전형,행정학과,10,29.80,0,,4.57
가천대학교,가천대학교,2024,논술전형,논술전형,화공생명배터리공학부,46,24.53,11,,4.26
가천대학교,가천대학교,2024,논술전형,논술전형,화학과,12,25.20,4,,4.07
가천대학교,가천대학교,2024,논술전형,논술전형,회계세무학과,13,24.39,4,,4.61
가천대학교,가천대학교,2024,종합전형,가천AI·SW전형,소프트웨어전공,20,9.45,13,,3.64
가천대학교,가천대학교,2024,종합전형,가천AI·SW전형,인공지능학과,30,9.82,25,,3.71
가천대학교,가천대학교,2024,종합전형,가천의약학전형,약학과,12,54.96,3,,2.65
가천대학교,가천대학교,2024,종합전형,가천의약학전형,의예과,20,35.36,8,,1.90
가천대학교,가천대학교,2024,종합전형,가천의약학전형,한의예과,10,32.30,0,,3.47
가천대학교,가천대학교,2024,종합전형,바람개비전형,간호학과,45,18.35,20,,2.82
가천대학교,가천대학교,2024,종합전형,바람개비전형,건축학부,11,20.35,9,,3.83
가천대학교,가천대학교,2024,종합전형,바람개비전형,경영학과,50,15.94,30,,3.88
가천대학교,가천대학교,2024,종합전형,바람개비전형,경제학과,8,12.75,9,,4.03
가천대학교,가천대학교,2024,종합전형,바람개비전형,경찰행정학과,9,25.83,1,,3.23
가천대학교,가천대학교,2024,종합전형,바람개비전형,관광경영학과,8,21.85,14,,4.29
가천대학교,가천대학교,2024,종합전형,바람개비전형,금융・빅데이터학부,6,6.34,8,,3.86
가천대학교,가천대학교,2024,종합전형,바람개비전형,기계공학부,16,19.20,6,,4.16
가천대학교,가천대학교,2024,종합전형,바람개비전형,도시계획・조경학부,7,10.65,7,,3.87
가천대학교,가천대학교,2024,종합전형,바람개비전형,물리치료학과,6,49.03,1,,2.90
가천대학교,가천대학교,2024,종합전형,바람개비전형,물리학과,7,8.23,5,,4.18
가천대학교,가천대학교,2024,종합전형,바람개비전형,미디어커뮤니케이션학과,11,33.84,10,,3.69
가천대학교,가천대학교,2024,종합전형,바람개비전형,바이오나노학과,6,32.00,0,,3.42
가천대학교,가천대학교,2024,종합전형,바람개비전형,바이오로직스학과,15,9.35,15,,2.75
가천대학교,가천대학교,2024,종합전형,바람개비전형,반도체・전자공학부,31,8.80,19,,3.69
가천대학교,가천대학교,2024,종합전형,바람개비전형,방사선학과,6,29.03,2,,3.78
가천대학교,가천대학교,2024,종합전형,바람개비전형,법과대학,11,18.12,6,,3.83
가천대학교,가천대학교,2024,종합전형,바람개비전형,빅데이터경영전공,7,11.62,3,,4.43
가천대학교,가천대학교,2024,종합전형,바람개비전형,사회복지학과,9,18.90,7,,4.20
가천대학교,가천대학교,2024,종합전형,바람개비전형,산업공학전공,6,9.55,5,,3.87
가천대학교,가천대학교,2024,종합전형,바람개비전형,생명과학과,6,39.13,3,,3.74
가천대학교,가천대학교,2024,종합전형,바람개비전형,설비・소방공학과,7,18.72,1,,4.12
가천대학교,가천대학교,2024,종합전형,바람개비전형,스마트보안학과,6,25.92,4,,3.91
가천대학교,가천대학교,2024,종합전형,바람개비전형,스마트시티학과,6,15.65,5,,3.93
가천대학교,가천대학교,2024,종합전형,바람개비전형,스마트팩토리학과,6,12.48,4,,4.06
가천대학교,가천대학교,2024,종합전형,바람개비전형,식품생명공학과,6,21.11,5,,3.80
가천대학교,가천대학교,2024,종합전형,바람개비전형,식품영양학과,6,19.20,4,,3.89
가천대학교,가천대학교,2024,종합전형,바람개비전형,신소재공학과,6,11.63,2,,3.25
가천대학교,가천대학교,2024,종합전형,바람개비전형,심리학과,8,42.46,5,,3.46
가천대학교,가천대학교,2024,종합전형,바람개비전형,외국어계열,30,14.43,23,,4.21
가천대학교,가천대학교,2024,종합전형,바람개비전형,운동재활학과,6,48.30,4,,4.00
가천대학교,가천대학교,2024,종합전형,바람개비전형,유아교육학과,10,18.89,9,,3.65
가천대학교,가천대학교,2024,종합전형,바람개비전형,응급구조학과,4,66.80,0,,5.10
가천대학교,가천대학교,2024,종합전형,바람개비전형,응용통계학과,7,5.82,9,,3.71
가천대학교,가천대학교,2024,종합전형,바람개비전형,의공학과,6,10.33,3,,3.33
